Date,District ID,District Code,Number of Pixels,NDVI Value,Long Term Average NDVI,NDVI Anomaly in Percentage (%),District
8/21/2004,25842,LK44,85,0.6807,0.6921,98.4537,Vavuniya
9/1/2004,25842,LK44,85,0.6918,0.6969,99.3226,Vavuniya
9/11/2004,25842,LK44,85,0.7062,0.7032,100.399,Vavuniya
9/21/2004,25842,LK44,85,0.7214,0.7116,101.2804,Vavuniya
10/1/2004,25842,LK44,85,0.7355,0.722,101.745,Vavuniya
10/11/2004,25842,LK44,85,0.7473,0.7336,101.7475,Vavuniya
10/21/2004,25842,LK44,85,0.7567,0.7459,101.3603,Vavuniya
11/1/2004,25842,LK44,85,0.7632,0.757,100.7756,Vavuniya
11/11/2004,25842,LK44,85,0.7679,0.7657,100.2675,Vavuniya
11/21/2004,25842,LK44,85,0.7722,0.7723,99.993,Vavuniya
12/1/2004,25842,LK44,85,0.7762,0.7767,99.9317,Vavuniya
12/11/2004,25842,LK44,85,0.7791,0.7792,99.9887,Vavuniya
12/21/2004,25842,LK44,85,0.7803,0.7796,100.0794,Vavuniya
1/1/2005,25842,LK44,85,0.7788,0.7772,100.1879,Vavuniya
1/11/2005,25842,LK44,85,0.7748,0.7725,100.2834,Vavuniya
1/21/2005,25842,LK44,85,0.7692,0.7662,100.3697,Vavuniya
2/1/2005,25842,LK44,85,0.7624,0.7585,100.4857,Vavuniya
2/11/2005,25842,LK44,85,0.7555,0.7504,100.6401,Vavuniya
2/21/2005,25842,LK44,85,0.7494,0.7428,100.8356,Vavuniya
3/1/2005,25842,LK44,85,0.7438,0.7354,101.0719,Vavuniya
3/11/2005,25842,LK44,85,0.7394,0.7281,101.4419,Vavuniya
3/21/2005,25842,LK44,85,0.7373,0.7219,101.9971,Vavuniya
4/1/2005,25842,LK44,85,0.7371,0.7173,102.5865,Vavuniya
4/11/2005,25842,LK44,85,0.7369,0.7145,102.9218,Vavuniya
4/21/2005,25842,LK44,85,0.7357,0.7127,103.0031,Vavuniya
5/1/2005,25842,LK44,85,0.7334,0.7113,102.9016,Vavuniya
5/11/2005,25842,LK44,85,0.7302,0.7095,102.7277,Vavuniya
5/21/2005,25842,LK44,85,0.7263,0.7068,102.5864,Vavuniya
6/1/2005,25842,LK44,85,0.7224,0.7032,102.5492,Vavuniya
6/11/2005,25842,LK44,85,0.7185,0.6992,102.5777,Vavuniya
6/21/2005,25842,LK44,85,0.7145,0.695,102.6177,Vavuniya
7/1/2005,25842,LK44,85,0.7109,0.6907,102.7187,Vavuniya
7/11/2005,25842,LK44,85,0.7071,0.6883,102.5483,Vavuniya
7/21/2005,25842,LK44,85,0.7017,0.6871,101.9839,Vavuniya
8/1/2005,25842,LK44,85,0.6953,0.6873,101.0874,Vavuniya
8/11/2005,25842,LK44,85,0.6901,0.689,100.1583,Vavuniya
8/21/2005,25842,LK44,85,0.6875,0.6921,99.3749,Vavuniya
9/1/2005,25842,LK44,85,0.6885,0.6969,98.8715,Vavuniya
9/11/2005,25842,LK44,85,0.6931,0.7032,98.6522,Vavuniya
9/21/2005,25842,LK44,85,0.702,0.7116,98.7415,Vavuniya
10/1/2005,25842,LK44,85,0.7151,0.722,99.105,Vavuniya
10/11/2005,25842,LK44,85,0.7305,0.7336,99.5997,Vavuniya
10/21/2005,25842,LK44,85,0.7459,0.7459,100.0047,Vavuniya
11/1/2005,25842,LK44,85,0.7584,0.757,100.1707,Vavuniya
11/11/2005,25842,LK44,85,0.7669,0.7657,100.1463,Vavuniya
11/21/2005,25842,LK44,85,0.7726,0.7723,100.0419,Vavuniya
12/1/2005,25842,LK44,85,0.7766,0.7767,99.9828,Vavuniya
12/11/2005,25842,LK44,85,0.7794,0.7792,100.0281,Vavuniya
12/21/2005,25842,LK44,85,0.7809,0.7796,100.1509,Vavuniya
1/1/2006,25842,LK44,85,0.7799,0.7772,100.3283,Vavuniya
1/11/2006,25842,LK44,85,0.7771,0.7725,100.5516,Vavuniya
1/21/2006,25842,LK44,85,0.7731,0.7662,100.842,Vavuniya
2/1/2006,25842,LK44,85,0.7681,0.7585,101.1923,Vavuniya
2/11/2006,25842,LK44,85,0.7631,0.7504,101.5875,Vavuniya
2/21/2006,25842,LK44,85,0.7585,0.7428,101.9821,Vavuniya
3/1/2006,25842,LK44,85,0.7536,0.7354,102.3215,Vavuniya
3/11/2006,25842,LK44,85,0.7475,0.7281,102.4916,Vavuniya
3/21/2006,25842,LK44,85,0.7401,0.7219,102.3641,Vavuniya
4/1/2006,25842,LK44,85,0.7324,0.7173,101.9729,Vavuniya
4/11/2006,25842,LK44,85,0.7263,0.7145,101.5467,Vavuniya
4/21/2006,25842,LK44,85,0.7225,0.7127,101.2771,Vavuniya
5/1/2006,25842,LK44,85,0.7208,0.7113,101.2472,Vavuniya
5/11/2006,25842,LK44,85,0.7203,0.7095,101.4235,Vavuniya
5/21/2006,25842,LK44,85,0.719,0.7068,101.6199,Vavuniya
6/1/2006,25842,LK44,85,0.7154,0.7032,101.6192,Vavuniya
6/11/2006,25842,LK44,85,0.7099,0.6992,101.4346,Vavuniya
6/21/2006,25842,LK44,85,0.703,0.695,101.0729,Vavuniya
7/1/2006,25842,LK44,85,0.6955,0.6907,100.6492,Vavuniya
7/11/2006,25842,LK44,85,0.6888,0.6883,100.0757,Vavuniya
7/21/2006,25842,LK44,85,0.684,0.6871,99.575,Vavuniya
8/1/2006,25842,LK44,85,0.6817,0.6873,99.2409,Vavuniya
8/11/2006,25842,LK44,85,0.6822,0.689,99.0873,Vavuniya
8/21/2006,25842,LK44,85,0.6863,0.6921,99.2075,Vavuniya
9/1/2006,25842,LK44,85,0.6945,0.6969,99.6825,Vavuniya
9/11/2006,25842,LK44,85,0.7059,0.7032,100.3626,Vavuniya
9/21/2006,25842,LK44,85,0.7196,0.7116,101.0444,Vavuniya
10/1/2006,25842,LK44,85,0.7347,0.722,101.6442,Vavuniya
10/11/2006,25842,LK44,85,0.7503,0.7336,102.132,Vavuniya
10/21/2006,25842,LK44,85,0.7652,0.7459,102.4325,Vavuniya
11/1/2006,25842,LK44,85,0.7767,0.757,102.4389,Vavuniya
11/11/2006,25842,LK44,85,0.7832,0.7657,102.1503,Vavuniya
11/21/2006,25842,LK44,85,0.7862,0.7723,101.6982,Vavuniya
12/1/2006,25842,LK44,85,0.7869,0.7767,101.225,Vavuniya
12/11/2006,25842,LK44,85,0.786,0.7792,100.8219,Vavuniya
12/21/2006,25842,LK44,85,0.7843,0.7796,100.5649,Vavuniya
1/1/2007,25842,LK44,85,0.7812,0.7772,100.4882,Vavuniya
1/11/2007,25842,LK44,85,0.7773,0.7725,100.58,Vavuniya
1/21/2007,25842,LK44,85,0.7732,0.7662,100.8488,Vavuniya
2/1/2007,25842,LK44,85,0.7683,0.7585,101.2086,Vavuniya
2/11/2007,25842,LK44,85,0.7625,0.7504,101.509,Vavuniya
2/21/2007,25842,LK44,85,0.756,0.7428,101.6718,Vavuniya
3/1/2007,25842,LK44,85,0.7479,0.7354,101.595,Vavuniya
3/11/2007,25842,LK44,85,0.7377,0.7281,101.2347,Vavuniya
3/21/2007,25842,LK44,85,0.7268,0.7219,100.6401,Vavuniya
4/1/2007,25842,LK44,85,0.7162,0.7173,99.8602,Vavuniya
4/11/2007,25842,LK44,85,0.7068,0.7145,98.9848,Vavuniya
4/21/2007,25842,LK44,85,0.6977,0.7127,98.0214,Vavuniya
5/1/2007,25842,LK44,85,0.6888,0.7113,97.0522,Vavuniya
5/11/2007,25842,LK44,85,0.6819,0.7095,96.3693,Vavuniya
5/21/2007,25842,LK44,85,0.6782,0.7068,96.2283,Vavuniya
6/1/2007,25842,LK44,85,0.6783,0.7032,96.6984,Vavuniya
6/11/2007,25842,LK44,85,0.681,0.6992,97.5664,Vavuniya
6/21/2007,25842,LK44,85,0.6844,0.695,98.5691,Vavuniya
7/1/2007,25842,LK44,85,0.6872,0.6907,99.5277,Vavuniya
7/11/2007,25842,LK44,85,0.6901,0.6883,100.247,Vavuniya
7/21/2007,25842,LK44,85,0.6929,0.6871,100.7816,Vavuniya
8/1/2007,25842,LK44,85,0.6953,0.6873,101.0898,Vavuniya
8/11/2007,25842,LK44,85,0.698,0.689,101.2208,Vavuniya
8/21/2007,25842,LK44,85,0.7013,0.6921,101.2372,Vavuniya
9/1/2007,25842,LK44,85,0.7052,0.6969,101.1107,Vavuniya
9/11/2007,25842,LK44,85,0.7097,0.7032,100.8672,Vavuniya
9/21/2007,25842,LK44,85,0.7158,0.7116,100.5463,Vavuniya
10/1/2007,25842,LK44,85,0.724,0.722,100.2585,Vavuniya
10/11/2007,25842,LK44,85,0.7345,0.7336,100.115,Vavuniya
10/21/2007,25842,LK44,85,0.7469,0.7459,100.1266,Vavuniya
11/1/2007,25842,LK44,85,0.7582,0.757,100.1566,Vavuniya
11/11/2007,25842,LK44,85,0.7668,0.7657,100.1413,Vavuniya
11/21/2007,25842,LK44,85,0.7732,0.7723,100.1167,Vavuniya
12/1/2007,25842,LK44,85,0.7773,0.7767,100.0679,Vavuniya
12/11/2007,25842,LK44,85,0.7791,0.7792,99.9901,Vavuniya
12/21/2007,25842,LK44,85,0.7791,0.7796,99.9305,Vavuniya
1/1/2008,25842,LK44,85,0.776,0.7772,99.8551,Vavuniya
1/11/2008,25842,LK44,85,0.7715,0.7725,99.8714,Vavuniya
1/21/2008,25842,LK44,85,0.7667,0.7662,100.0533,Vavuniya
2/1/2008,25842,LK44,85,0.7624,0.7585,100.484,Vavuniya
2/11/2008,25842,LK44,85,0.7599,0.7504,101.185,Vavuniya
2/21/2008,25842,LK44,85,0.7589,0.7428,102.0362,Vavuniya
3/1/2008,25842,LK44,85,0.7591,0.7354,103.0226,Vavuniya
3/11/2008,25842,LK44,85,0.7596,0.7281,104.0394,Vavuniya
3/21/2008,25842,LK44,85,0.7582,0.7219,104.7075,Vavuniya
4/1/2008,25842,LK44,85,0.7542,0.7173,104.8035,Vavuniya
4/11/2008,25842,LK44,85,0.7474,0.7145,104.3075,Vavuniya
4/21/2008,25842,LK44,85,0.738,0.7127,103.3096,Vavuniya
5/1/2008,25842,LK44,85,0.7273,0.7113,102.1092,Vavuniya
5/11/2008,25842,LK44,85,0.7175,0.7095,101.0561,Vavuniya
5/21/2008,25842,LK44,85,0.7092,0.7068,100.3189,Vavuniya
6/1/2008,25842,LK44,85,0.7032,0.7032,99.9965,Vavuniya
6/11/2008,25842,LK44,85,0.6995,0.6992,100.0362,Vavuniya
6/21/2008,25842,LK44,85,0.6977,0.695,100.3522,Vavuniya
7/1/2008,25842,LK44,85,0.6979,0.6907,100.9702,Vavuniya
7/11/2008,25842,LK44,85,0.6999,0.6883,101.5797,Vavuniya
7/21/2008,25842,LK44,85,0.7028,0.6871,102.1286,Vavuniya
8/1/2008,25842,LK44,85,0.7055,0.6873,102.4721,Vavuniya
8/11/2008,25842,LK44,85,0.7083,0.689,102.6204,Vavuniya
8/21/2008,25842,LK44,85,0.7112,0.6921,102.5704,Vavuniya
9/1/2008,25842,LK44,85,0.7134,0.6969,102.2108,Vavuniya
9/11/2008,25842,LK44,85,0.7153,0.7032,101.6055,Vavuniya
9/21/2008,25842,LK44,85,0.7191,0.7116,100.9807,Vavuniya
10/1/2008,25842,LK44,85,0.7259,0.722,100.5069,Vavuniya
10/11/2008,25842,LK44,85,0.7357,0.7336,100.2652,Vavuniya
10/21/2008,25842,LK44,85,0.7476,0.7459,100.2165,Vavuniya
11/1/2008,25842,LK44,85,0.7591,0.757,100.2597,Vavuniya
11/11/2008,25842,LK44,85,0.7686,0.7657,100.3617,Vavuniya
11/21/2008,25842,LK44,85,0.7759,0.7723,100.4457,Vavuniya
12/1/2008,25842,LK44,85,0.78,0.7767,100.3931,Vavuniya
12/11/2008,25842,LK44,85,0.7809,0.7792,100.2076,Vavuniya
12/21/2008,25842,LK44,85,0.7797,0.7796,100.0017,Vavuniya
1/1/2009,25842,LK44,85,0.7762,0.7772,99.8742,Vavuniya
1/11/2009,25842,LK44,85,0.7715,0.7725,99.877,Vavuniya
1/21/2009,25842,LK44,85,0.7656,0.7662,99.9217,Vavuniya
2/1/2009,25842,LK44,85,0.7585,0.7585,99.9945,Vavuniya
2/11/2009,25842,LK44,85,0.7506,0.7504,100.0222,Vavuniya
2/21/2009,25842,LK44,85,0.7428,0.7428,100.0046,Vavuniya
3/1/2009,25842,LK44,85,0.7358,0.7354,100.0515,Vavuniya
3/11/2009,25842,LK44,85,0.7298,0.7281,100.2176,Vavuniya
3/21/2009,25842,LK44,85,0.7253,0.7219,100.4445,Vavuniya
4/1/2009,25842,LK44,85,0.7215,0.7173,100.5415,Vavuniya
4/11/2009,25842,LK44,85,0.7181,0.7145,100.4696,Vavuniya
4/21/2009,25842,LK44,85,0.715,0.7127,100.2915,Vavuniya
5/1/2009,25842,LK44,85,0.7116,0.7113,100.0381,Vavuniya
5/11/2009,25842,LK44,85,0.7079,0.7095,99.7902,Vavuniya
5/21/2009,25842,LK44,85,0.7032,0.7068,99.5281,Vavuniya
6/1/2009,25842,LK44,85,0.6968,0.7032,99.1561,Vavuniya
6/11/2009,25842,LK44,85,0.6895,0.6992,98.7063,Vavuniya
6/21/2009,25842,LK44,85,0.6816,0.695,98.1995,Vavuniya
7/1/2009,25842,LK44,85,0.6738,0.6907,97.7121,Vavuniya
7/11/2009,25842,LK44,85,0.6678,0.6883,97.2356,Vavuniya
7/21/2009,25842,LK44,85,0.6656,0.6871,97.0856,Vavuniya
8/1/2009,25842,LK44,85,0.6679,0.6873,97.3695,Vavuniya
8/11/2009,25842,LK44,85,0.673,0.689,97.8399,Vavuniya
8/21/2009,25842,LK44,85,0.6787,0.6921,98.1922,Vavuniya
9/1/2009,25842,LK44,85,0.6841,0.6969,98.2861,Vavuniya
9/11/2009,25842,LK44,85,0.6893,0.7032,98.1497,Vavuniya
9/21/2009,25842,LK44,85,0.6949,0.7116,97.8055,Vavuniya
10/1/2009,25842,LK44,85,0.7021,0.722,97.4173,Vavuniya
10/11/2009,25842,LK44,85,0.7124,0.7336,97.2856,Vavuniya
10/21/2009,25842,LK44,85,0.7269,0.7459,97.6128,Vavuniya
11/1/2009,25842,LK44,85,0.7435,0.757,98.3284,Vavuniya
11/11/2009,25842,LK44,85,0.758,0.7657,99.0545,Vavuniya
11/21/2009,25842,LK44,85,0.7687,0.7723,99.5646,Vavuniya
12/1/2009,25842,LK44,85,0.7755,0.7767,99.8469,Vavuniya
12/11/2009,25842,LK44,85,0.7788,0.7792,99.9559,Vavuniya
12/21/2009,25842,LK44,85,0.7794,0.7796,99.9655,Vavuniya
1/1/2010,25842,LK44,85,0.777,0.7772,99.9729,Vavuniya
1/11/2010,25842,LK44,85,0.7723,0.7725,99.9706,Vavuniya
1/21/2010,25842,LK44,85,0.7654,0.7662,99.8972,Vavuniya
2/1/2010,25842,LK44,85,0.7563,0.7585,99.7333,Vavuniya
2/11/2010,25842,LK44,85,0.7464,0.7504,99.4982,Vavuniya
2/21/2010,25842,LK44,85,0.7367,0.7428,99.2325,Vavuniya
3/1/2010,25842,LK44,85,0.7272,0.7354,98.9497,Vavuniya
3/11/2010,25842,LK44,85,0.7182,0.7281,98.724,Vavuniya
3/21/2010,25842,LK44,85,0.7122,0.7219,98.7443,Vavuniya
4/1/2010,25842,LK44,85,0.71,0.7173,99.0502,Vavuniya
4/11/2010,25842,LK44,85,0.711,0.7145,99.538,Vavuniya
4/21/2010,25842,LK44,85,0.7136,0.7127,100.1154,Vavuniya
5/1/2010,25842,LK44,85,0.7161,0.7113,100.6344,Vavuniya
5/11/2010,25842,LK44,85,0.7167,0.7095,100.9475,Vavuniya
5/21/2010,25842,LK44,85,0.7151,0.7068,101.1023,Vavuniya
6/1/2010,25842,LK44,85,0.7126,0.7032,101.2437,Vavuniya
6/11/2010,25842,LK44,85,0.7102,0.6992,101.4651,Vavuniya
6/21/2010,25842,LK44,85,0.7079,0.695,101.7262,Vavuniya
7/1/2010,25842,LK44,85,0.7058,0.6907,102.0359,Vavuniya
7/11/2010,25842,LK44,85,0.7034,0.6883,102.0527,Vavuniya
7/21/2010,25842,LK44,85,0.7007,0.6871,101.8443,Vavuniya
8/1/2010,25842,LK44,85,0.6989,0.6873,101.57,Vavuniya
8/11/2010,25842,LK44,85,0.699,0.689,101.3606,Vavuniya
8/21/2010,25842,LK44,85,0.701,0.6921,101.1978,Vavuniya
9/1/2010,25842,LK44,85,0.7055,0.6969,101.1474,Vavuniya
9/11/2010,25842,LK44,85,0.7134,0.7032,101.3507,Vavuniya
9/21/2010,25842,LK44,85,0.725,0.7116,101.7648,Vavuniya
10/1/2010,25842,LK44,85,0.7385,0.722,102.1349,Vavuniya
10/11/2010,25842,LK44,85,0.7506,0.7336,102.1696,Vavuniya
10/21/2010,25842,LK44,85,0.7602,0.7459,101.7972,Vavuniya
11/1/2010,25842,LK44,85,0.7675,0.757,101.3032,Vavuniya
11/11/2010,25842,LK44,85,0.7727,0.7657,100.8594,Vavuniya
11/21/2010,25842,LK44,85,0.7758,0.7723,100.4338,Vavuniya
12/1/2010,25842,LK44,85,0.7774,0.7767,100.0816,Vavuniya
12/11/2010,25842,LK44,85,0.7778,0.7792,99.8254,Vavuniya
12/21/2010,25842,LK44,85,0.7764,0.7796,99.6088,Vavuniya
1/1/2011,25842,LK44,85,0.7723,0.7772,99.407,Vavuniya
1/11/2011,25842,LK44,85,0.7667,0.7725,99.2937,Vavuniya
1/21/2011,25842,LK44,85,0.7604,0.7662,99.2872,Vavuniya
2/1/2011,25842,LK44,85,0.7532,0.7585,99.3407,Vavuniya
2/11/2011,25842,LK44,85,0.7462,0.7504,99.4804,Vavuniya
2/21/2011,25842,LK44,85,0.7403,0.7428,99.6811,Vavuniya
3/1/2011,25842,LK44,85,0.7344,0.7354,99.8721,Vavuniya
3/11/2011,25842,LK44,85,0.7283,0.7281,100.0212,Vavuniya
3/21/2011,25842,LK44,85,0.7227,0.7219,100.1139,Vavuniya
4/1/2011,25842,LK44,85,0.7189,0.7173,100.2043,Vavuniya
4/11/2011,25842,LK44,85,0.7164,0.7145,100.2488,Vavuniya
4/21/2011,25842,LK44,85,0.7138,0.7127,100.1347,Vavuniya
5/1/2011,25842,LK44,85,0.7099,0.7113,99.8121,Vavuniya
5/11/2011,25842,LK44,85,0.7053,0.7095,99.4519,Vavuniya
5/21/2011,25842,LK44,85,0.7001,0.7068,99.1256,Vavuniya
6/1/2011,25842,LK44,85,0.6951,0.7032,98.9207,Vavuniya
6/11/2011,25842,LK44,85,0.6912,0.6992,98.9326,Vavuniya
6/21/2011,25842,LK44,85,0.6896,0.695,99.2649,Vavuniya
7/1/2011,25842,LK44,85,0.6907,0.6907,100.0007,Vavuniya
7/11/2011,25842,LK44,85,0.6939,0.6883,100.7638,Vavuniya
7/21/2011,25842,LK44,85,0.698,0.6871,101.4742,Vavuniya
8/1/2011,25842,LK44,85,0.7022,0.6873,102.0194,Vavuniya
8/11/2011,25842,LK44,85,0.7061,0.689,102.3187,Vavuniya
8/21/2011,25842,LK44,85,0.7093,0.6921,102.3172,Vavuniya
9/1/2011,25842,LK44,85,0.712,0.6969,102.0259,Vavuniya
9/11/2011,25842,LK44,85,0.7155,0.7032,101.6362,Vavuniya
9/21/2011,25842,LK44,85,0.7216,0.7116,101.3121,Vavuniya
10/1/2011,25842,LK44,85,0.7307,0.722,101.1221,Vavuniya
10/11/2011,25842,LK44,85,0.7416,0.7336,101.0133,Vavuniya
10/21/2011,25842,LK44,85,0.7526,0.7459,100.8415,Vavuniya
11/1/2011,25842,LK44,85,0.7623,0.757,100.6612,Vavuniya
11/11/2011,25842,LK44,85,0.7705,0.7657,100.5857,Vavuniya
11/21/2011,25842,LK44,85,0.7771,0.7723,100.5913,Vavuniya
12/1/2011,25842,LK44,85,0.7817,0.7767,100.6051,Vavuniya
12/11/2011,25842,LK44,85,0.7844,0.7792,100.624,Vavuniya
12/21/2011,25842,LK44,85,0.785,0.7796,100.6445,Vavuniya
1/1/2012,25842,LK44,85,0.7821,0.7772,100.5889,Vavuniya
1/11/2012,25842,LK44,85,0.7753,0.7725,100.3333,Vavuniya
1/21/2012,25842,LK44,85,0.7649,0.7662,99.8333,Vavuniya
2/1/2012,25842,LK44,85,0.7519,0.7585,99.1827,Vavuniya
2/11/2012,25842,LK44,85,0.7385,0.7504,98.5134,Vavuniya
2/21/2012,25842,LK44,85,0.7261,0.7428,97.8948,Vavuniya
3/1/2012,25842,LK44,85,0.7154,0.7354,97.4527,Vavuniya
3/11/2012,25842,LK44,85,0.7074,0.7281,97.3318,Vavuniya
3/21/2012,25842,LK44,85,0.703,0.7219,97.5556,Vavuniya
4/1/2012,25842,LK44,85,0.7016,0.7173,97.9547,Vavuniya
4/11/2012,25842,LK44,85,0.7018,0.7145,98.3322,Vavuniya
4/21/2012,25842,LK44,85,0.7012,0.7127,98.4883,Vavuniya
5/1/2012,25842,LK44,85,0.6983,0.7113,98.2912,Vavuniya
5/11/2012,25842,LK44,85,0.6921,0.7095,97.7189,Vavuniya
5/21/2012,25842,LK44,85,0.6823,0.7068,96.7685,Vavuniya
6/1/2012,25842,LK44,85,0.6707,0.7032,95.6867,Vavuniya
6/11/2012,25842,LK44,85,0.6599,0.6992,94.7597,Vavuniya
6/21/2012,25842,LK44,85,0.6503,0.695,93.9978,Vavuniya
7/1/2012,25842,LK44,85,0.6421,0.6907,93.4424,Vavuniya
7/11/2012,25842,LK44,85,0.6356,0.6883,92.8665,Vavuniya
7/21/2012,25842,LK44,85,0.6302,0.6871,92.2752,Vavuniya
8/1/2012,25842,LK44,85,0.6261,0.6873,91.7029,Vavuniya
8/11/2012,25842,LK44,85,0.624,0.689,91.2054,Vavuniya
8/21/2012,25842,LK44,85,0.6253,0.6921,90.9959,Vavuniya
9/1/2012,25842,LK44,85,0.6321,0.6969,91.3251,Vavuniya
9/11/2012,25842,LK44,85,0.6448,0.7032,92.2425,Vavuniya
9/21/2012,25842,LK44,85,0.663,0.7116,93.6234,Vavuniya
10/1/2012,25842,LK44,85,0.6844,0.722,95.1301,Vavuniya
10/11/2012,25842,LK44,85,0.7059,0.7336,96.4636,Vavuniya
10/21/2012,25842,LK44,85,0.7256,0.7459,97.4537,Vavuniya
11/1/2012,25842,LK44,85,0.7409,0.757,98.0086,Vavuniya
11/11/2012,25842,LK44,85,0.7515,0.7657,98.2631,Vavuniya
11/21/2012,25842,LK44,85,0.7591,0.7723,98.3967,Vavuniya
12/1/2012,25842,LK44,85,0.7644,0.7767,98.5121,Vavuniya
12/11/2012,25842,LK44,85,0.7679,0.7792,98.6371,Vavuniya
12/21/2012,25842,LK44,85,0.7695,0.7796,98.7758,Vavuniya
1/1/2013,25842,LK44,85,0.7688,0.7772,98.9829,Vavuniya
1/11/2013,25842,LK44,85,0.7662,0.7725,99.2355,Vavuniya
1/21/2013,25842,LK44,85,0.762,0.7662,99.4783,Vavuniya
2/1/2013,25842,LK44,85,0.7568,0.7585,99.7925,Vavuniya
2/11/2013,25842,LK44,85,0.752,0.7504,100.2055,Vavuniya
2/21/2013,25842,LK44,85,0.7482,0.7428,100.6817,Vavuniya
3/1/2013,25842,LK44,85,0.7448,0.7354,101.1979,Vavuniya
3/11/2013,25842,LK44,85,0.7412,0.7281,101.6838,Vavuniya
3/21/2013,25842,LK44,85,0.7371,0.7219,101.9724,Vavuniya
4/1/2013,25842,LK44,85,0.7329,0.7173,102.0344,Vavuniya
4/11/2013,25842,LK44,85,0.7295,0.7145,101.9543,Vavuniya
4/21/2013,25842,LK44,85,0.7264,0.7127,101.7895,Vavuniya
5/1/2013,25842,LK44,85,0.7232,0.7113,101.5646,Vavuniya
5/11/2013,25842,LK44,85,0.72,0.7095,101.3943,Vavuniya
5/21/2013,25842,LK44,85,0.7169,0.7068,101.3384,Vavuniya
6/1/2013,25842,LK44,85,0.7135,0.7032,101.3727,Vavuniya
6/11/2013,25842,LK44,85,0.7093,0.6992,101.346,Vavuniya
6/21/2013,25842,LK44,85,0.7043,0.695,101.2373,Vavuniya
7/1/2013,25842,LK44,85,0.6995,0.6907,101.19,Vavuniya
7/11/2013,25842,LK44,85,0.6962,0.6883,101.0735,Vavuniya
7/21/2013,25842,LK44,85,0.6946,0.6871,101.0233,Vavuniya
8/1/2013,25842,LK44,85,0.6949,0.6873,101.0259,Vavuniya
8/11/2013,25842,LK44,85,0.6958,0.689,100.933,Vavuniya
8/21/2013,25842,LK44,85,0.6967,0.6921,100.6079,Vavuniya
9/1/2013,25842,LK44,85,0.6972,0.6969,100.0376,Vavuniya
9/11/2013,25842,LK44,85,0.6971,0.7032,99.1837,Vavuniya
9/21/2013,25842,LK44,85,0.6969,0.7116,98.0697,Vavuniya
10/1/2013,25842,LK44,85,0.6992,0.722,97.044,Vavuniya
10/11/2013,25842,LK44,85,0.7053,0.7336,96.3824,Vavuniya
10/21/2013,25842,LK44,85,0.7158,0.7459,96.2281,Vavuniya
11/1/2013,25842,LK44,85,0.7286,0.757,96.4873,Vavuniya
11/11/2013,25842,LK44,85,0.7406,0.7657,96.9244,Vavuniya
11/21/2013,25842,LK44,85,0.751,0.7723,97.414,Vavuniya
12/1/2013,25842,LK44,85,0.7596,0.7767,97.9293,Vavuniya
12/11/2013,25842,LK44,85,0.766,0.7792,98.4123,Vavuniya
12/21/2013,25842,LK44,85,0.7699,0.7796,98.8278,Vavuniya
1/1/2014,25842,LK44,85,0.7706,0.7772,99.1982,Vavuniya
1/11/2014,25842,LK44,85,0.7685,0.7725,99.5163,Vavuniya
1/21/2014,25842,LK44,85,0.7641,0.7662,99.7437,Vavuniya
2/1/2014,25842,LK44,85,0.757,0.7585,99.8178,Vavuniya
2/11/2014,25842,LK44,85,0.7477,0.7504,99.6681,Vavuniya
2/21/2014,25842,LK44,85,0.7374,0.7428,99.3208,Vavuniya
3/1/2014,25842,LK44,85,0.726,0.7354,98.8056,Vavuniya
3/11/2014,25842,LK44,85,0.714,0.7281,98.1809,Vavuniya
3/21/2014,25842,LK44,85,0.7037,0.7219,97.6481,Vavuniya
4/1/2014,25842,LK44,85,0.6966,0.7173,97.3015,Vavuniya
4/11/2014,25842,LK44,85,0.6932,0.7145,97.2165,Vavuniya
4/21/2014,25842,LK44,85,0.6927,0.7127,97.3679,Vavuniya
5/1/2014,25842,LK44,85,0.693,0.7113,97.6036,Vavuniya
5/11/2014,25842,LK44,85,0.6907,0.7095,97.5355,Vavuniya
5/21/2014,25842,LK44,85,0.6846,0.7068,97.0671,Vavuniya
6/1/2014,25842,LK44,85,0.6751,0.7032,96.2687,Vavuniya
6/11/2014,25842,LK44,85,0.6637,0.6992,95.2594,Vavuniya
6/21/2014,25842,LK44,85,0.6521,0.695,94.2375,Vavuniya
7/1/2014,25842,LK44,85,0.6428,0.6907,93.5242,Vavuniya
7/11/2014,25842,LK44,85,0.6372,0.6883,93.0909,Vavuniya
7/21/2014,25842,LK44,85,0.6369,0.6871,93.1956,Vavuniya
8/1/2014,25842,LK44,85,0.6428,0.6873,93.9692,Vavuniya
8/11/2014,25842,LK44,85,0.6537,0.689,95.2252,Vavuniya
8/21/2014,25842,LK44,85,0.6687,0.6921,96.8425,Vavuniya
9/1/2014,25842,LK44,85,0.6857,0.6969,98.5065,Vavuniya
9/11/2014,25842,LK44,85,0.7032,0.7032,99.9923,Vavuniya
9/21/2014,25842,LK44,85,0.7211,0.7116,101.2524,Vavuniya
10/1/2014,25842,LK44,85,0.7378,0.722,102.0435,Vavuniya
10/11/2014,25842,LK44,85,0.7517,0.7336,102.3037,Vavuniya
10/21/2014,25842,LK44,85,0.7631,0.7459,102.1623,Vavuniya
11/1/2014,25842,LK44,85,0.7716,0.757,101.8174,Vavuniya
11/11/2014,25842,LK44,85,0.7775,0.7657,101.4531,Vavuniya
